ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE,ORIGIN_CLUSTER,DESTINATION_CLUSTER
Medellin,Popular,07:05:00,6.286465047,-75.54706663,Medellin,La Candelaria,07:10:00,6.24353168,-75.57420949,Moto (Conductor),Alguien,0,217
Medellin,La Candelaria,07:15:00,6.261081621,-75.56742971,Medellin,El Poblado,08:00:00,6.188631228,-75.5585393,Moto (Conductor),Trabajo,106,1
Medellin,El Poblado,18:00:00,6.184561542,-75.57919801,Medellin,Popular,18:45:00,6.288828331,-75.54183381,Moto (Conductor),Casa,-1,0
Medellin,Popular,03:30:00,6.287368868,-75.54816219,Medellin,La America,04:00:00,6.254095385,-75.6079372,Moto (Conductor),Trabajo,0,0
Medellin,La America,15:00:00,6.253376588,-75.60159546,Medellin,Popular,15:40:00,6.288216824,-75.55110441,Moto (Conductor),Casa,114,0
Medellin,Popular,18:00:00,6.301390841,-75.54150017,Medellin,Aranjuez,18:15:00,6.277202265,-75.55804831,Moto (Conductor),Alguien,0,0
Medellin,Aranjuez,18:20:00,6.282208452,-75.5609016,Medellin,Popular,18:30:00,6.298633844,-75.54090317,Moto (Conductor),Casa,0,0
Medellin,Popular,18:40:00,6.291282398,-75.55125941,Medellin,Laureles-Estadio,19:00:00,6.245654921,-75.58769468,Moto (Conductor),Alguien,0,0
Medellin,Laureles-Estadio,19:05:00,6.244204272,-75.58014578,Medellin,Popular,19:40:00,6.296999801,-75.53690967,Moto (Conductor),Casa,0,0
Medellin,Laureles-Estadio,19:05:00,6.266567739,-75.59044716,Medellin,Popular,19:40:00,6.297686589,-75.53633784,Moto (Acompa?±ante),Casa,0,0
Medellin,Aranjuez,18:20:00,6.279653179,-75.56473747,Medellin,Popular,18:30:00,6.294362795,-75.53912214,Moto (Acompa?±ante),Casa,0,0
Medellin,Santa Cruz,10:00:00,6.305673565,-75.55627242,Medellin,La Candelaria,10:20:00,6.251027378,-75.56508054,Moto (Conductor),Trabajo,0,209
Medellin,La Candelaria,23:00:00,6.241908719,-75.57693521,Medellin,Santa Cruz,23:20:00,6.299584795,-75.55468836,Moto (Conductor),Casa,0,0
Medellin,Popular,02:20:00,6.290861856,-75.53811841,Medellin,Corregimiento Altavista,02:55:00,6.200011383,-75.61513399,Moto (Conductor),Trabajo,0,-1
Medellin,Corregimiento Altavista,13:45:00,6.20995817,-75.61116678,Medellin,Popular,14:30:00,6.301381311,-75.54139216,Moto (Conductor),Casa,-1,0
Medellin,Manrique,14:00:00,6.27298423,-75.55075212,Medellin,Manrique,14:20:00,6.279741025,-75.54231236,Moto (Conductor),Diligencia,0,0
Medellin,Manrique,16:00:00,6.269375053,-75.5503124,Medellin,Manrique,16:20:00,6.277390224,-75.54090501,Moto (Conductor),Casa,0,0
Medellin,Popular,06:00:00,6.302916869,-75.5442098,Medellin,La Candelaria,06:25:00,6.246237689,-75.57191315,Moto (Conductor),Trabajo,0,202
Medellin,La Candelaria,17:00:00,6.247046404,-75.5707693,Medellin,Popular,17:30:00,6.296046455,-75.54007131,Moto (Conductor),Casa,0,0
Medellin,Popular,06:30:00,6.2959674,-75.54378034,Medellin,La Candelaria,07:15:00,6.250971315,-75.55713985,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Popular,06:30:00,6.287518518,-75.54052329,Medellin,La Candelaria,07:15:00,6.260975739,-75.5690079,Moto (Conductor),Alguien,0,206
Medellin,Manrique,06:30:00,6.277702119,-75.54409,Medellin,La Candelaria,07:00:00,6.234075732,-75.56736026,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,17:00:00,6.240439918,-75.56429269,Medellin,Manrique,17:45:00,6.273519996,-75.55365002,Moto (Conductor),Casa,0,0
Medellin,Popular,13:30:00,6.295003046,-75.54826767,Medellin,Guayabal,14:00:00,6.205732402,-75.59091278,Moto (Acompa?±ante),Alguien,0,0
Medellin,Guayabal,15:30:00,6.198833393,-75.58252364,Medellin,Popular,16:00:00,6.30124116,-75.54744924,Moto (Acompa?±ante),Casa,0,0
Medellin,La Candelaria,18:00:00,6.237452325,-75.56373186,Medellin,Popular,18:30:00,6.290608608,-75.55135459,Moto (Conductor),Casa,104,0
Medellin,Santa Cruz,05:30:00,6.292614098,-75.56021915,Medellin,La Candelaria,06:00:00,6.250843481,-75.56932797,Moto (Conductor),Estudio,0,0
Medellin,La Candelaria,11:00:00,6.232221513,-75.57390671,Medellin,Santa Cruz,11:30:00,6.301769288,-75.5490812,Moto (Conductor),Casa,0,0
Medellin,Popular,11:00:00,6.288300519,-75.55116241,Medellin,La Candelaria,11:30:00,6.228613661,-75.56714535,Moto (Acompa?±ante),Trabajo,0,212
Medellin,La Candelaria,20:30:00,6.232669796,-75.56896945,Medellin,Popular,21:15:00,6.292435721,-75.5376673,Moto (Acompa?±ante),Casa,0,0
Medellin,Santa Cruz,09:25:00,6.30004734,-75.55780666,Medellin,La Candelaria,09:50:00,6.253500286,-75.57692912,Moto (Acompa?±ante),Salud,0,0
Medellin,La Candelaria,10:30:00,6.237127281,-75.56407411,Medellin,La Candelaria,10:50:00,6.257778492,-75.56993783,Moto (Acompa?±ante),Diligencia,104,206
Medellin,La Candelaria,11:10:00,6.244294386,-75.57726657,Medellin,La Candelaria,11:20:00,6.253297554,-75.55924815,Moto (Acompa?±ante),Diligencia,0,0
Medellin,La Candelaria,11:50:00,6.244693948,-75.55847245,Medellin,Santa Cruz,12:45:00,6.299157003,-75.55613212,Moto (Acompa?±ante),Casa,0,0
Medellin,Aranjuez,06:30:00,6.278272661,-75.56647744,Medellin,La Candelaria,06:50:00,6.254732583,-75.56127955,Moto (Conductor),Trabajo,0,220
Medellin,La Candelaria,17:00:00,6.254034157,-75.57392122,Medellin,Aranjuez,17:20:00,6.284098212,-75.56707486,Moto (Conductor),Casa,113,0
Medellin,La Candelaria,09:30:00,6.24674504,-75.56069214,Medellin,Aranjuez,10:00:00,6.2789296,-75.56523205,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,06:45:00,6.278926464,-75.56220579,Medellin,La Candelaria,07:15:00,6.239840942,-75.5658437,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,17:00:00,6.24367394,-75.56333083,Medellin,Aranjuez,18:00:00,6.273964537,-75.56119685,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,08:00:00,6.270495894,-75.55961958,Medellin,La Candelaria,08:20:00,6.244453677,-75.57839933,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,16:00:00,6.236852608,-75.57342832,Medellin,Aranjuez,16:30:00,6.287323296,-75.56202256,Moto (Conductor),Casa,107,0
Medellin,Aranjuez,05:00:00,6.282561811,-75.55700016,Medellin,El Poblado,06:00:00,6.206248015,-75.55612339,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,17:20:00,6.19495126,-75.57344447,Medellin,Laureles-Estadio,18:00:00,6.24984131,-75.58679577,Moto (Conductor),Estudio,0,0
Medellin,Laureles-Estadio,22:00:00,6.240311895,-75.58917556,Medellin,Aranjuez,23:45:00,6.287949947,-75.55759194,Moto (Conductor),Casa,0,0
Medellin,Popular,16:00:00,6.289089201,-75.53743414,Medellin,Aranjuez,16:10:00,6.282883682,-75.55406727,Moto (Conductor),Diligencia,0,0
Medellin,Aranjuez,16:30:00,6.264854082,-75.56296446,Medellin,Popular,16:40:00,6.301467359,-75.54398711,Moto (Conductor),Casa,0,0
Medellin,Popular,16:00:00,6.299251238,-75.54204931,Medellin,Aranjuez,16:10:00,6.275105204,-75.56978364,Moto (Acompa?±ante),Alguien,0,0
Medellin,Aranjuez,16:30:00,6.287651644,-75.55962269,Medellin,Popular,16:40:00,6.300492226,-75.54676084,Moto (Acompa?±ante),Casa,0,0
Medellin,Aranjuez,14:30:00,6.280733732,-75.56276164,Medellin,Manrique,14:40:00,6.268769893,-75.55028459,Moto (Conductor),Diligencia,0,0
Medellin,Manrique,14:50:00,6.279276196,-75.54617373,Medellin,La Candelaria,15:15:00,6.236359468,-75.5690683,Moto (Conductor),Diligencia,0,0
Medellin,La Candelaria,16:00:00,6.24646879,-75.56749778,Medellin,La Candelaria,16:10:00,6.248782652,-75.57517631,Moto (Conductor),Almuerzo,108,203
Medellin,La Candelaria,17:00:00,6.24978589,-75.57127617,Medellin,La Candelaria,17:10:00,6.254033486,-75.57329222,Moto (Conductor),Diligencia,0,200
Medellin,La Candelaria,17:15:00,6.22839457,-75.56739665,Medellin,La Candelaria,17:20:00,6.227418555,-75.5657147,Moto (Conductor),Compras,0,0
Medellin,La Candelaria,17:21:00,6.248914971,-75.57851972,Medellin,La Candelaria,17:25:00,6.247516407,-75.57148848,Moto (Conductor),Diligencia,0,202
Medellin,La Candelaria,17:45:00,6.236120256,-75.56795595,Medellin,Castilla,18:00:00,6.286746098,-75.5693277,Moto (Conductor),Compras,112,0
Medellin,Castilla,18:10:00,6.271070327,-75.5743081,Medellin,Aranjuez,18:15:00,6.284174238,-75.56261305,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,14:30:00,6.270133063,-75.56107349,Medellin,Aranjuez,14:40:00,6.275247523,-75.55767046,Moto (Acompa?±ante),Diligencia,0,0
Medellin,Aranjuez,14:50:00,6.264243298,-75.56288534,Medellin,La Candelaria,15:15:00,6.250249996,-75.57661022,Moto (Acompa?±ante),Diligencia,0,0
Medellin,La Candelaria,16:00:00,6.252561629,-75.57022509,Medellin,La Candelaria,16:10:00,6.245086086,-75.55774605,Moto (Acompa?±ante),Almuerzo,0,0
Medellin,La Candelaria,17:00:00,6.249657258,-75.55962325,Medellin,La Candelaria,17:10:00,6.261796826,-75.57102455,Moto (Acompa?±ante),Diligencia,102,222
Medellin,La Candelaria,17:15:00,6.251480084,-75.56345979,Medellin,La Candelaria,17:20:00,6.254677888,-75.57251449,Moto (Acompa?±ante),Compras,102,200
Medellin,La Candelaria,17:21:00,6.226729989,-75.56623934,Medellin,La Candelaria,17:25:00,6.238845252,-75.57143746,Moto (Acompa?±ante),Diligencia,117,0
Medellin,La Candelaria,17:45:00,6.236383709,-75.57349553,Medellin,Castilla,18:00:00,6.29552832,-75.57325227,Moto (Acompa?±ante),Compras,107,0
Medellin,Aranjuez,07:30:00,6.290351889,-75.56396304,Medellin,La Candelaria,08:00:00,6.258928094,-75.56780123,Moto (Acompa?±ante),Trabajo,0,206
Medellin,La Candelaria,17:00:00,6.243109272,-75.56330098,Medellin,Aranjuez,17:30:00,6.270292198,-75.55535222,Moto (Acompa?±ante),Casa,0,0
Medellin,Aranjuez,05:30:00,6.284976791,-75.55480253,Medellin,La Candelaria,06:00:00,6.240861022,-75.57280491,Moto (Conductor),Estudio,0,0
Medellin,La Candelaria,12:00:00,6.230499981,-75.57176727,Medellin,El Poblado,13:00:00,6.206030033,-75.55623471,Moto (Conductor),Trabajo,103,1
Medellin,El Poblado,19:00:00,6.213649163,-75.57785613,Medellin,Aranjuez,19:30:00,6.275558035,-75.56080586,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,08:00:00,6.278238677,-75.56366099,Medellin,Aranjuez,08:20:00,6.273934257,-75.56493632,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,11:00:00,6.275822282,-75.5589835,Medellin,Aranjuez,11:30:00,6.273089238,-75.55570377,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,08:10:00,6.265171255,-75.55869498,Medellin,Aranjuez,08:20:00,6.287394809,-75.56035533,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,13:00:00,6.270875946,-75.55613292,Medellin,Aranjuez,13:10:00,6.278056044,-75.55611377,Moto (Conductor),Almuerzo,0,0
Medellin,Aranjuez,14:30:00,6.281283729,-75.55428829,Medellin,Aranjuez,14:40:00,6.276865499,-75.55652419,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,19:00:00,6.269951805,-75.56215472,Medellin,Aranjuez,19:10:00,6.285322025,-75.55295815,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,07:30:00,6.264712344,-75.56815514,Medellin,Castilla,08:00:00,6.292463015,-75.56934526,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Castilla,17:00:00,6.270000673,-75.57599493,Medellin,Aranjuez,17:20:00,6.281527629,-75.56131593,Moto (Acompa?±ante),Casa,0,0
Medellin,Aranjuez,12:00:00,6.267172672,-75.57058744,Medellin,Castilla,13:00:00,6.300826873,-75.55881855,Moto (Conductor),Trabajo,0,0
Medellin,Castilla,21:30:00,6.269239941,-75.57531571,Medellin,Aranjuez,22:00:00,6.27048276,-75.56935649,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,15:00:00,6.292674967,-75.55730752,Medellin,Santa Cruz,15:03:00,6.304939408,-75.55540961,Moto (Conductor),Diligencia,0,0
Medellin,Santa Cruz,15:10:00,6.305282634,-75.55269199,Medellin,Santa Cruz,15:15:00,6.30000966,-75.55274102,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,17:00:00,6.278006942,-75.55672052,Medellin,Aranjuez,17:15:00,6.287452305,-75.55615218,Moto (Acompa?±ante),Trabajo,0,225
Medellin,Aranjuez,22:30:00,6.286806363,-75.55466079,Medellin,Aranjuez,22:40:00,6.272159015,-75.5545772,Moto (Acompa?±ante),Casa,0,0
Medellin,Aranjuez,09:30:00,6.262147028,-75.55646413,Medellin,Belen,10:00:00,6.226178484,-75.60304006,Moto (Conductor),Trabajo,0,0
Medellin,Belen,21:00:00,6.23273525,-75.60069326,Medellin,Aranjuez,21:30:00,6.289999153,-75.56271225,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,08:00:00,6.283336067,-75.56463745,Medellin,La Candelaria,08:30:00,6.244790555,-75.57604313,Moto (Conductor),Trabajo,0,217
Medellin,La Candelaria,20:00:00,6.238606466,-75.56785155,Medellin,Aranjuez,20:30:00,6.287814145,-75.55761686,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,06:45:00,6.28664225,-75.56176052,Medellin,Aranjuez,07:00:00,6.284609185,-75.56346907,Moto (Acompa?±ante),Estudio,0,0
Medellin,Doce de Octubre,17:00:00,6.290161259,-75.57772711,Medellin,Castilla,17:10:00,6.304692635,-75.56391647,Moto (Acompa?±ante),Casa,0,0
Medellin,Castilla,07:00:00,6.292957479,-75.5729721,Medellin,El Poblado,07:30:00,6.195165476,-75.56174789,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,17:00:00,6.228263294,-75.57346355,Medellin,Castilla,17:30:00,6.308251602,-75.56470158,Moto (Conductor),Casa,0,0
Medellin,Popular,07:00:00,6.289026019,-75.55293514,Medellin,Aranjuez,07:15:00,6.26999284,-75.56671656,Moto (Conductor),Compras,0,0
Medellin,Aranjuez,07:50:00,6.281339206,-75.55534509,Medellin,Popular,08:00:00,6.290408419,-75.53794509,Moto (Conductor),Casa,0,0
Medellin,Popular,15:50:00,6.299848409,-75.53945988,Medellin,Manrique,16:00:00,6.273924372,-75.54038913,Moto (Conductor),Trabajo,0,0
Medellin,Manrique,16:20:00,6.277951809,-75.54308459,Medellin,Popular,16:30:00,6.295188169,-75.54312931,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,07:00:00,6.277996455,-75.56231132,Medellin,El Poblado,08:00:00,6.184845525,-75.56332849,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,20:00:00,6.198124176,-75.55347171,Medellin,Aranjuez,21:00:00,6.26952145,-75.57043286,Moto (Conductor),Casa,1,0
Medellin,Aranjuez,05:45:00,6.275935051,-75.55529325,Medellin,Guayabal,06:20:00,6.221489914,-75.59035345,Moto (Conductor),Trabajo,0,0
Medellin,Guayabal,16:00:00,6.215013532,-75.58307952,Medellin,Aranjuez,16:30:00,6.265483703,-75.55775878,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,06:00:00,6.293524164,-75.55250911,Medellin,La Candelaria,06:15:00,6.239533691,-75.57240945,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,14:45:00,6.246017306,-75.56423724,Medellin,Santa Cruz,15:00:00,6.30168407,-75.54892727,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,05:00:00,6.305935063,-75.55245199,Medellin,La Candelaria,05:30:00,6.257335474,-75.57142292,Moto (Conductor),Trabajo,0,221
Medellin,La Candelaria,17:00:00,6.255738764,-75.57611538,Medellin,Santa Cruz,17:30:00,6.294692614,-75.5492155,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,10:00:00,6.283147688,-75.56410267,Medellin,La Candelaria,10:30:00,6.233012125,-75.57455659,Moto (Conductor),Compras,0,219
Medellin,La Candelaria,21:30:00,6.252076076,-75.56116297,Medellin,Aranjuez,22:00:00,6.26999202,-75.56084061,Moto (Conductor),Casa,102,0
Medellin,Aranjuez,10:00:00,6.283949355,-75.56751529,Medellin,La Candelaria,10:30:00,6.235272775,-75.57309768,Moto (Acompa?±ante),Compras,0,216
Medellin,La Candelaria,21:30:00,6.253467662,-75.57565916,Medellin,Aranjuez,22:00:00,6.270319031,-75.56469326,Moto (Acompa?±ante),Casa,113,0
Medellin,Guayabal,06:30:00,6.213886152,-75.5833583,Medellin,Belen,07:00:00,6.236330489,-75.59826922,Moto (Conductor),Trabajo,0,0
Medellin,Belen,17:50:00,6.219062594,-75.61259757,Medellin,Guayabal,18:00:00,6.217066526,-75.57968083,Moto (Conductor),Casa,-1,0
Medellin,Popular,06:00:00,6.291394736,-75.54567312,Medellin,Robledo,06:45:00,6.265477277,-75.58554203,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,13:00:00,6.275214396,-75.58188995,Medellin,La Candelaria,13:30:00,6.251989753,-75.56263553,Moto (Conductor),Estudio,0,209
Medellin,La Candelaria,19:30:00,6.236892243,-75.56946767,Medellin,Popular,20:00:00,6.289973653,-75.54704694,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,10:00:00,6.299981778,-75.55181764,Medellin,Popular,10:15:00,6.289395527,-75.539461,Moto (Conductor),Diligencia,0,0
Medellin,Popular,10:30:00,6.28980997,-75.54133381,Medellin,Santa Cruz,10:50:00,6.308134088,-75.55628046,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,14:00:00,6.296346064,-75.55198438,Medellin,Aranjuez,14:30:00,6.278887402,-75.5670809,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,19:00:00,6.265284798,-75.55653026,Medellin,Santa Cruz,19:30:00,6.289883045,-75.55904474,Moto (Conductor),Casa,0,0
Medellin,Popular,12:10:00,6.297758584,-75.54988963,Medellin,El Poblado,12:30:00,6.192670388,-75.57806468,Moto (Conductor),Trabajo,0,-1
Medellin,El Poblado,21:00:00,6.207110055,-75.57445197,Medellin,Popular,21:30:00,6.288448194,-75.53874888,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,09:30:00,6.292778629,-75.5586207,Medellin,Manrique,09:50:00,6.269664998,-75.53538724,Moto (Conductor),Recreacion,0,-1
Medellin,Manrique,17:00:00,6.277367136,-75.55131051,Medellin,Santa Cruz,17:20:00,6.305277071,-75.55302919,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,12:00:00,6.297607681,-75.55174618,Medellin,La Candelaria,12:20:00,6.235795828,-75.56531566,Moto (Conductor),Diligencia,0,204
Medellin,La Candelaria,14:30:00,6.236137301,-75.5708032,Medellin,Santa Cruz,15:00:00,6.306379643,-75.55272047,Moto (Conductor),Casa,107,0
Medellin,Santa Cruz,04:30:00,6.295875241,-75.55850155,Medellin,El Poblado,05:10:00,6.182180695,-75.55579789,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,16:00:00,6.178602921,-75.56516794,Medellin,Santa Cruz,16:40:00,6.302420783,-75.55611357,Moto (Conductor),Casa,-1,0
Medellin,Aranjuez,09:00:00,6.285748959,-75.56419964,Medellin,Castilla,09:10:00,6.298584684,-75.56207334,Moto (Conductor),Trabajo,0,0
Medellin,Castilla,17:30:00,6.30822204,-75.55959293,Medellin,Aranjuez,18:00:00,6.284041768,-75.55292588,Moto (Conductor),Casa,0,0
Medellin,Guayabal,05:30:00,6.211027929,-75.58735918,Medellin,El Poblado,05:45:00,6.206688777,-75.57540591,Moto (Conductor),Trabajo,0,0
Medellin,El Poblado,14:00:00,6.188334209,-75.56254698,Medellin,Guayabal,14:14:00,6.211190627,-75.58483147,Moto (Conductor),Casa,1,0
Medellin,Santa Cruz,08:00:00,6.290757847,-75.55454809,Medellin,Aranjuez,08:10:00,6.268510428,-75.56440394,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,13:30:00,6.277104297,-75.56218155,Medellin,Santa Cruz,13:40:00,6.298913209,-75.55597405,Moto (Conductor),Almuerzo,0,0
Medellin,Santa Cruz,14:30:00,6.298778685,-75.55249277,Medellin,Aranjuez,14:40:00,6.265758706,-75.56460584,Moto (Conductor),Trabajo,0,0
Medellin,Aranjuez,18:30:00,6.28772817,-75.56023536,Medellin,Santa Cruz,18:40:00,6.300683393,-75.55320956,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,13:00:00,6.27200768,-75.55779091,Medellin,Laureles-Estadio,14:00:00,6.242005756,-75.61132947,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,22:00:00,6.250359001,-75.59088967,Medellin,Aranjuez,23:00:00,6.282700237,-75.56118205,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,07:00:00,6.28716528,-75.55756918,Medellin,La Candelaria,07:30:00,6.242657377,-75.56221566,Moto (Conductor),Trabajo,0,214
Medellin,La Candelaria,17:00:00,6.25391496,-75.57160669,Medellin,Aranjuez,17:30:00,6.286124422,-75.55363067,Moto (Conductor),Casa,0,0
Medellin,Santa Cruz,06:40:00,6.2947426,-75.55095312,Medellin,Corregimiento Santa Elena,07:05:00,6.198730967,-75.50138959,Moto (Conductor),Trabajo,0,-1
Medellin,Corregimiento Santa Elena,17:00:00,6.282449809,-75.49933795,Medellin,Santa Cruz,17:45:00,6.296596905,-75.55463606,Moto (Conductor),Casa,-1,0
Medellin,Castilla,07:30:00,6.307674083,-75.57099382,Medellin,La Candelaria,07:45:00,6.242592003,-75.57601332,Moto (Conductor),Trabajo,0,211
Medellin,La Candelaria,18:00:00,6.250752958,-75.56369401,Medellin,Castilla,18:15:00,6.269222491,-75.57129639,Moto (Conductor),Casa,102,0
Medellin,Castilla,12:00:00,6.268867346,-75.57413702,Medellin,La America,12:25:00,6.250168254,-75.61213593,Moto (Conductor),Alguien,0,0
Medellin,La America,12:30:00,6.26123687,-75.59804694,Medellin,Castilla,13:00:00,6.303969409,-75.55873386,Moto (Conductor),Casa,0,0
Medellin,Castilla,19:20:00,6.305310792,-75.57036477,Medellin,La America,19:45:00,6.255631467,-75.60545953,Moto (Conductor),Alguien,0,0
Medellin,La America,20:00:00,6.269964213,-75.59537261,Medellin,Castilla,20:20:00,6.272778724,-75.57834978,Moto (Conductor),Casa,0,0
Medellin,Castilla,12:00:00,6.268512308,-75.57243587,Medellin,La America,12:25:00,6.264474748,-75.60354956,Moto (Acompa?±ante),Estudio,0,0
Medellin,La America,20:00:00,6.249539522,-75.61466863,Medellin,Castilla,20:20:00,6.310741264,-75.56354767,Moto (Acompa?±ante),Casa,0,0
Medellin,Castilla,07:00:00,6.3073092,-75.56222011,Medellin,La Candelaria,07:15:00,6.249778669,-75.57331433,Moto (Conductor),Trabajo,0,202
Medellin,La Candelaria,19:10:00,6.258052904,-75.57438479,Medellin,Castilla,19:30:00,6.305946299,-75.55967451,Moto (Conductor),Casa,0,0
Medellin,Castilla,09:00:00,6.310720544,-75.56153279,Medellin,Aranjuez,09:30:00,6.283275852,-75.56277552,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,16:30:00,6.265463856,-75.57863885,Medellin,Castilla,16:35:00,6.272480643,-75.57788666,Moto (Conductor),Casa,0,0
Medellin,Castilla,10:00:00,6.286902182,-75.57241445,Medellin,Belen,10:45:00,6.219479574,-75.5943439,Moto (Conductor),Trabajo,0,0
Medellin,Belen,17:00:00,6.234977231,-75.59266708,Medellin,Castilla,18:00:00,6.26771908,-75.57466519,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,07:00:00,6.266811075,-75.56604443,Medellin,La Candelaria,07:30:00,6.253799147,-75.55882793,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,17:30:00,6.243117089,-75.56920829,Medellin,Aranjuez,18:00:00,6.265042601,-75.55986994,Moto (Conductor),Casa,0,223
Medellin,Aranjuez,19:00:00,6.274959355,-75.56450932,Medellin,Aranjuez,19:20:00,6.265882567,-75.56115287,Moto (Conductor),Recreacion,0,223
Medellin,Aranjuez,21:00:00,6.268135007,-75.55994165,Medellin,Aranjuez,21:20:00,6.276130944,-75.56593951,Moto (Conductor),Casa,0,0
Medellin,Castilla,07:00:00,6.299071107,-75.56448584,Medellin,Aranjuez,07:30:00,6.287601697,-75.55507832,Moto (Conductor),Diligencia,0,225
